element,element name,year,country,tons,total_reserve,market_share,HHI_contribution,HHI,Info
Fe,Iron,2023,Sweden,600000000,86619000000,0.692688671,0.479817595,1755.258331,
Fe,Iron,2023,Turkey,99000000,86619000000,0.114293631,0.013063034,1755.258331,
Fe,Iron,2023,Ukraine,2300000000,86619000000,2.655306572,7.050652994,1755.258331,
Fe,Iron,2023,Other Countries,9500000000,86619000000,10.96757063,120.2876054,1755.258331,
Ga,Gallium ,,,,,,,,"Gallium occurs in very small concentrations in ores of other metals. Most gallium is produced as a byproduct of processing bauxite, and the remainder is produced from zinc-processing residues. The average gallium content of bauxite is 50 parts per million. U.S. bauxite deposits consist mainly of subeconomic resources that are not generally suitable for alumina production owing to their high silica content. Some domestic zinc ores contain up to 50 parts per million gallium and could be a significant resource, although no gallium is currently recovered from domestic ores. Gallium contained in world resources of bauxite is estimated to exceed 1 million tons, and a considerable quantity could be contained in world zinc resources. However, less than 10% of the gallium in bauxite and zinc resources is potentially recoverable. "
Hg,Mercury,,,,,,,,"China, Kyrgyzstan, Mexico, Peru, Russia, Slovenia, Spain, and Ukraine have most of the world’s estimated 600,000 tons of mercury resources. Mexico reclaims mercury from Spanish colonial silver-mining waste. In Spain, once a leading producer of mercury, mining at its centuries-old Almaden Mine stopped in 2003. In the United States, mercury occurrences are in Alaska, Arkansas, California, Nevada, and Texas. The declining consumption of mercury, except for small-scale gold mining, indicates that these resources are sufficient for centuries of use. "
I,Iodine,2016,United States,250000,7514000,3.327122704,11.06974549,5023.134528,
I,Iodine,2016,Azerbaijan,170000,7514000,2.262443439,5.118650314,5023.134528,
I,Iodine,2016,Chile,1800000,7514000,23.95528347,573.8556062,5023.134528,
I,Iodine,2016,Chaina,4000,7514000,0.053233963,0.002833855,5023.134528,
I,Iodine,2016,Indonesia,100000,7514000,1.330849082,1.771159278,5023.134528,
I,Iodine,2016,Japan,5000000,7514000,66.54245409,4427.898196,5023.134528,
I,Iodine,2016,Russia,120000,7514000,1.597018898,2.550469361,5023.134528,
I,Iodine,2016,Turkmenistan,70000,7514000,0.931594357,0.867868046,5023.134528,
I,Iodine,2017,United States,250000,6410000,3.900156006,15.21121687,6233.118592,
I,Iodine,2017,Azerbaijan,170000,6410000,2.652106084,7.033666682,6233.118592,
I,Iodine,2017,Chile,700000,6410000,10.92043682,119.2559403,6233.118592,
I,Iodine,2017,Indonesia,100000,6410000,1.560062402,2.4337947,6233.118592,
I,Iodine,2017,Japan,5000000,6410000,78.00312012,6084.486749,6233.118592,
I,Iodine,2017,Russia,120000,6410000,1.872074883,3.504664368,6233.118592,
I,Iodine,2017,Turkmenistan,70000,6410000,1.092043682,1.192559403,6233.118592,
I,Iodine,2018,United States,250000,6320000,3.955696203,15.64753245,6382.390643,
I,Iodine,2018,Azerbaijan,170000,6320000,2.689873418,7.235419003,6382.390643,
I,Iodine,2018,Chile,610000,6320000,9.651898734,93.15914917,6382.390643,
I,Iodine,2018,Indonesia,100000,6320000,1.582278481,2.503605191,6382.390643,
I,Iodine,2018,Japan,5000000,6320000,79.11392405,6259.012979,6382.390643,
I,Iodine,2018,Russia,120000,6320000,1.898734177,3.605191476,6382.390643,
I,Iodine,2018,Turkmenistan,70000,6320000,1.107594937,1.226766544,6382.390643,
I,Iodine,2019,United States,250000,6320000,3.955696203,15.64753245,6382.390643,
I,Iodine,2019,Azerbaijan,170000,6320000,2.689873418,7.235419003,6382.390643,
I,Iodine,2019,Chile,610000,6320000,9.651898734,93.15914917,6382.390643,
I,Iodine,2019,Indonesia,100000,6320000,1.582278481,2.503605191,6382.390643,
I,Iodine,2019,Japan,5000000,6320000,79.11392405,6259.012979,6382.390643,
I,Iodine,2019,Russia,120000,6320000,1.898734177,3.605191476,6382.390643,
I,Iodine,2019,Turkmenistan,70000,6320000,1.107594937,1.226766544,6382.390643,
I,Iodine,2020,United States,250000,6220000,4.019292605,16.15471304,6333.371243,
I,Iodine,2020,Azerbaijan,170000,6220000,2.733118971,7.46993931,6333.371243,
I,Iodine,2020,Chile,610000,6220000,9.807073955,96.17869956,6333.371243,
I,Iodine,2020,Indonesia,100000,6220000,1.607717042,2.584754086,6333.371243,
I,Iodine,2020,Japan,4900000,6220000,78.77813505,6205.994562,6333.371243,
I,Iodine,2020,Russia,120000,6220000,1.92926045,3.722045885,6333.371243,
I,Iodine,2020,Turkmenistan,70000,6220000,1.125401929,1.266529502,6333.371243,
I,Iodine,2021,United States,250000,6220000,4.019292605,16.15471304,6333.371243,
I,Iodine,2021,Azerbaijan,170000,6220000,2.733118971,7.46993931,6333.371243,
I,Iodine,2021,Chile,610000,6220000,9.807073955,96.17869956,6333.371243,
I,Iodine,2021,Indonesia,100000,6220000,1.607717042,2.584754086,6333.371243,
I,Iodine,2021,Japan,4900000,6220000,78.77813505,6205.994562,6333.371243,
I,Iodine,2021,Russia,120000,6220000,1.92926045,3.722045885,6333.371243,
I,Iodine,2021,Turkmenistan,70000,6220000,1.125401929,1.266529502,6333.371243,
I,Iodine,2022,United States,250000,6120000,4.08496732,16.68695801,6539.365201,
I,Iodine,2022,Azerbaijan,170000,6120000,2.777777778,7.716049383,6539.365201,
I,Iodine,2022,Chile,610000,6120000,9.967320261,99.34747319,6539.365201,
I,Iodine,2022,Japan,4900000,6120000,80.06535948,6410.461788,6539.365201,
I,Iodine,2022,Russia,120000,6120000,1.960784314,3.844675125,6539.365201,
I,Iodine,2022,Turkmenistan,70000,6120000,1.14379085,1.308257508,6539.365201,
I,Iodine,2023,United States,250000,6160000,4.058441558,16.47094788,6455.135773,
I,Iodine,2023,Azerbaijan,170000,6160000,2.75974026,7.616166301,6455.135773,
I,Iodine,2023,Chile,610000,6160000,9.902597403,98.06143532,6455.135773,
I,Iodine,2023,Iran,40000,6160000,0.649350649,0.421656266,6455.135773,
I,Iodine,2023,Japan,4900000,6160000,79.54545455,6327.479339,6455.135773,
I,Iodine,2023,Russia,120000,6160000,1.948051948,3.794906392,6455.135773,
I,Iodine,2023,Turkmenistan,70000,6160000,1.136363636,1.291322314,6455.135773,
Li,Lithium,2016,United States,38000,14469000,0.262630451,0.068974754,3489.715437,
Li,Lithium,2016,Argentina,2000000,14469000,13.82265533,191.0658004,3489.715437,
Li,Lithium,2016,Australia,1600000,14469000,11.05812427,122.2821123,3489.715437,
Li,Lithium,2016,Brazil,48000,14469000,0.331743728,0.110053901,3489.715437,
Li,Lithium,2016,Chile,7500000,14469000,51.8349575,2686.862819,3489.715437,
Li,Lithium,2016,China,3200000,14469000,22.11624853,489.1284491,3489.715437,
Li,Lithium,2016,Portugal,60000,14469000,0.41467966,0.17195922,3489.715437,
Li,Lithium,2016,Zimbabwe,23000,14469000,0.158960536,0.025268452,3489.715437,
Li,Lithium,2017,United States,35000,15566000,0.22484903,0.050557086,3210.381499,
Li,Lithium,2017,Argentina,2000000,15566000,12.848516,165.0843633,3210.381499,
Li,Lithium,2017,Australia,2700000,15566000,17.3454966,300.8662521,3210.381499,
Li,Lithium,2017,Brazil,48000,15566000,0.308364384,0.095088593,3210.381499,
Li,Lithium,2017,Chile,7500000,15566000,48.18193499,2321.498859,3210.381499,
Li,Lithium,2017,China,3200000,15566000,20.55762559,422.6159701,3210.381499,
Li,Lithium,2017,Portugal,60000,15566000,0.38545548,0.148575927,3210.381499,
Li,Lithium,2017,Zimbabwe,23000,15566000,0.147757934,0.021832407,3210.381499,
Li,Lithium,2018,United States,35000,13919000,0.251454846,0.06322954,3938.433351,
Li,Lithium,2018,Argentina,2000000,13919000,14.36884834,206.4638025,3938.433351,
Li,Lithium,2018,Australia,2700000,13919000,19.39794525,376.2802801,3938.433351,
Li,Lithium,2018,Brazil,54000,13919000,0.387958905,0.150512112,3938.433351,
Li,Lithium,2018,Chile,8000000,13919000,57.47539335,3303.42084,3938.433351,
Li,Lithium,2018,China,1000000,13919000,7.184424168,51.61595063,3938.433351,
Li,Lithium,2018,Portugal,60000,13919000,0.43106545,0.185817422,3938.433351,
Li,Lithium,2018,Zimbabwe,70000,13919000,0.502909692,0.252918158,3938.433351,
Li,Lithium,2019,United States,630000,16585000,3.798613205,14.42946228,3181.073846,
Li,Lithium,2019,Argentina,1700000,16585000,10.25022611,105.0671353,3181.073846,
Li,Lithium,2019,Australia,2800000,16585000,16.88272535,285.0264154,3181.073846,
Li,Lithium,2019,Brazil,95000,16585000,0.572806753,0.328107576,3181.073846,
Li,Lithium,2019,Canada,370000,16585000,2.230931565,4.977055646,3181.073846,
Li,Lithium,2019,Chile,8600000,16585000,51.85408502,2688.846133,3181.073846,
Li,Lithium,2019,China,1000000,16585000,6.029544769,36.35541013,3181.073846,
Li,Lithium,2019,Portugal,60000,16585000,0.361772686,0.130879476,3181.073846,
Li,Lithium,2019,Zimbabwe,230000,16585000,1.386795297,1.923201196,3181.073846,
Li,Lithium,2019,Other Countries,1100000,16585000,6.632499246,43.99004625,3181.073846,
Li,Lithium,2020,United States,750000,21055000,3.562099264,12.68855117,2659.620141,
Li,Lithium,2020,Argentina,1900000,21055000,9.023984802,81.4323017,2659.620141,
Li,Lithium,2020,Australia,4700000,21055000,22.32248872,498.2935027,2659.620141,
Li,Lithium,2020,Brazil,95000,21055000,0.45119924,0.203580754,2659.620141,
Li,Lithium,2020,Canada,530000,21055000,2.517216813,6.336380484,2659.620141,
Li,Lithium,2020,Chile,9200000,21055000,43.6950843,1909.260392,2659.620141,
Li,Lithium,2020,China,1500000,21055000,7.124198528,50.75420466,2659.620141,
Li,Lithium,2020,Portugal,60000,21055000,0.284967941,0.081206727,2659.620141,
Li,Lithium,2020,Zimbabwe,220000,21055000,1.044882451,1.091779336,2659.620141,
Li,Lithium,2020,Other Countries,2100000,21055000,9.973877939,99.47824114,2659.620141,
Li,Lithium,2021,United States,750000,22425000,3.344481605,11.18555721,2627.532628,
Li,Lithium,2021,Argentina,2200000,22425000,9.810479376,96.24550558,2627.532628,
Li,Lithium,2021,Australia,5700000,22425000,25.4180602,646.0777844,2627.532628,
Li,Lithium,2021,Brazil,95000,22425000,0.423634337,0.179466051,2627.532628,
Li,Lithium,2021,Chile,9200000,22425000,41.02564103,1683.103222,2627.532628,
Li,Lithium,2021,China,1500000,22425000,6.688963211,44.74222883,2627.532628,
Li,Lithium,2021,Portugal,60000,22425000,0.267558528,0.071587566,2627.532628,
Li,Lithium,2021,Zimbabwe,220000,22425000,0.981047938,0.962455056,2627.532628,
Li,Lithium,2021,Other Countries,2700000,22425000,12.04013378,144.9648214,2627.532628,
Li,Lithium,2022,United States,1000000,26050000,3.838771593,14.73616734,2197.709263,
Li,Lithium,2022,Argentina,2700000,26050000,10.3646833,107.4266599,2197.709263,
Li,Lithium,2022,Australia,6200000,26050000,23.80038388,566.4582727,2197.709263,
Li,Lithium,2022,Brazil,250000,26050000,0.959692898,0.921010459,2197.709263,
Li,Lithium,2022,Canada,930000,26050000,3.570057582,12.74531114,2197.709263,
Li,Lithium,2022,Chile,9300000,26050000,35.70057582,1274.531114,2197.709263,
Li,Lithium,2022,China,2000000,26050000,7.677543186,58.94466938,2197.709263,
Li,Lithium,2022,Portugal,60000,26050000,0.230326296,0.053050202,2197.709263,
Li,Lithium,2022,Zimbabwe,310000,26050000,1.190019194,1.416145682,2197.709263,
Li,Lithium,2022,Other Countries,3300000,26050000,12.66794626,160.4768624,2197.709263,
Li,Lithium,2023,United States,1100000,27690000,3.972553268,15.78117947,2048.38014,
Li,Lithium,2023,Argentina,3600000,27690000,13.00108342,169.0281702,2048.38014,
Li,Lithium,2023,Australia,6200000,27690000,22.39075479,501.3458998,2048.38014,
Li,Lithium,2023,Brazil,390000,27690000,1.408450704,1.983733386,2048.38014,
Li,Lithium,2023,Canada,930000,27690000,3.358613218,11.28028275,2048.38014,
Li,Lithium,2023,Chile,9300000,27690000,33.58613218,1128.028275,2048.38014,
Li,Lithium,2023,China,3000000,27690000,10.83423619,117.3806737,2048.38014,
Li,Lithium,2023,Portugal,60000,27690000,0.216684724,0.046952269,2048.38014,
Li,Lithium,2023,Zimbabwe,310000,27690000,1.119537739,1.25336475,2048.38014,
Li,Lithium,2023,Other Countries,2800000,27690000,10.11195377,102.2516091,2048.38014,
Mg,Magnesium,,,,,,,,"Magnesium metal can be derived from seawater, natural brines, dolomite, serpentine, and other minerals. The reserves for this metal are sufficient to supply current and future requirements. "
Mn,Manganese,2016,Australia,91000000,686000000,13.26530612,175.9683465,1839.539648,
Mn,Manganese,2016,Brazil,116000000,686000000,16.90962099,285.9352821,1839.539648,
Mn,Manganese,2016,China,43000000,686000000,6.268221574,39.29060171,1839.539648,
Mn,Manganese,2016,Gabon,22000000,686000000,3.206997085,10.2848303,1839.539648,
Mn,Manganese,2016,Ghana,12000000,686000000,1.749271137,3.059949511,1839.539648,
Mn,Manganese,2016,India,52000000,686000000,7.580174927,57.45905193,1839.539648,
Mn,Manganese,2016,Kazakhstan,5000000,686000000,0.728862974,0.531241235,1839.539648,
Mn,Manganese,2016,Mexico,5000000,686000000,0.728862974,0.531241235,1839.539648,
Mn,Manganese,2016,South Africa,200000000,686000000,29.15451895,849.9859752,1839.539648,
Mn,Manganese,2016,Ukraine,140000000,686000000,20.40816327,416.4931279,1839.539648,
Mn,Manganese,2017,Australia,94000000,679000000,13.84388807,191.6532369,1885.190254,
Mn,Manganese,2017,Brazil,120000000,679000000,17.6730486,312.3366468,1885.190254,
Mn,Manganese,2017,China,48000000,679000000,7.06921944,49.9738635,1885.190254,
Mn,Manganese,2017,Gabon,20000000,679000000,2.9455081,8.676017968,1885.190254,
Mn,Manganese,2017,Ghana,13000000,679000000,1.914580265,3.665617591,1885.190254,
Mn,Manganese,2017,India,34000000,679000000,5.00736377,25.07369193,1885.190254,
Mn,Manganese,2017,Kazakhstan,5000000,679000000,0.736377025,0.542251123,1885.190254,
Mn,Manganese,2017,Mexico,5000000,679000000,0.736377025,0.542251123,1885.190254,
Mn,Manganese,2017,South Africa,200000000,679000000,29.455081,867.6017968,1885.190254,
Mn,Manganese,2017,Ukraine,140000000,679000000,20.6185567,425.1248804,1885.190254,
Mn,Manganese,2018,Australia,99000000,754000000,13.12997347,172.3962034,1809.095962,
Mn,Manganese,2018,Brazil,110000000,754000000,14.58885942,212.8348191,1809.095962,
Mn,Manganese,2018,China,54000000,754000000,7.161803714,51.29143243,1809.095962,
Mn,Manganese,2018,Gabon,65000000,754000000,8.620689655,74.31629013,1809.095962,
Mn,Manganese,2018,Ghana,13000000,754000000,1.724137931,2.972651605,1809.095962,
Mn,Manganese,2018,India,33000000,754000000,4.376657825,19.15513372,1809.095962,
Mn,Manganese,2018,Kazakhstan,5000000,754000000,0.663129973,0.439741362,1809.095962,
Mn,Manganese,2018,Mexico,5000000,754000000,0.663129973,0.439741362,1809.095962,
Mn,Manganese,2018,South Africa,230000000,754000000,30.50397878,930.4927214,1809.095962,
Mn,Manganese,2018,Ukraine,140000000,754000000,18.56763926,344.7572276,1809.095962,
Mn,Manganese,2019,Australia,100000000,812000000,12.31527094,151.6658982,1892.972409,
Mn,Manganese,2019,Brazil,140000000,812000000,17.24137931,297.2651605,1892.972409,
Mn,Manganese,2019,China,54000000,812000000,6.650246305,44.22577592,1892.972409,
Mn,Manganese,2019,Gabon,61000000,812000000,7.512315271,56.43488073,1892.972409,
Mn,Manganese,2019,Ghana,13000000,812000000,1.600985222,2.56315368,1892.972409,
Mn,Manganese,2019,India,34000000,812000000,4.187192118,17.53257783,1892.972409,
Mn,Manganese,2019,Kazakhstan,5000000,812000000,0.615763547,0.379164746,1892.972409,
Mn,Manganese,2019,Mexico,5000000,812000000,0.615763547,0.379164746,1892.972409,
Mn,Manganese,2019,South Africa,260000000,812000000,32.01970443,1025.261472,1892.972409,
Mn,Manganese,2019,Ukraine,140000000,812000000,17.24137931,297.2651605,1892.972409,
Mn,Manganese,2020,Australia,230000000,1332000000,17.26726727,298.1585189,2388.717546,
Mn,Manganese,2020,Brazil,270000000,1332000000,20.27027027,410.8838568,2388.717546,
Mn,Manganese,2020,China,54000000,1332000000,4.054054054,16.43535427,2388.717546,
Mn,Manganese,2020,Gabon,61000000,1332000000,4.57957958,20.97254913,2388.717546,
Mn,Manganese,2020,Ghana,13000000,1332000000,0.975975976,0.952529106,2388.717546,
Mn,Manganese,2020,India,34000000,1332000000,2.552552553,6.515524534,2388.717546,
Mn,Manganese,2020,Kazakhstan,5000000,1332000000,0.375375375,0.140906672,2388.717546,
Mn,Manganese,2020,Mexico,5000000,1332000000,0.375375375,0.140906672,2388.717546,
Mn,Manganese,2020,South Africa,520000000,1332000000,39.03903904,1524.046569,2388.717546,
Mn,Manganese,2020,Ukraine,140000000,1332000000,10.51051051,110.4708312,2388.717546,
Mn,Manganese,2021,Australia,270000000,1492000000,18.09651475,327.4838459,2619.026227,
Mn,Manganese,2021,Brazil,270000000,1492000000,18.09651475,327.4838459,2619.026227,
Mn,Manganese,2021,China,54000000,1492000000,3.619302949,13.09935384,2619.026227,
Mn,Manganese,2021,Gabon,61000000,1492000000,4.08847185,16.71560207,2619.026227,
Mn,Manganese,2021,Ghana,13000000,1492000000,0.871313673,0.759187517,2619.026227,
Mn,Manganese,2021,India,34000000,1492000000,2.278820375,5.193022303,2619.026227,
Mn,Manganese,2021,Kazakhstan,5000000,1492000000,0.335120643,0.112305846,2619.026227,
Mn,Manganese,2021,Mexico,5000000,1492000000,0.335120643,0.112305846,2619.026227,
Mn,Manganese,2021,South Africa,640000000,1492000000,42.89544236,1840.018975,2619.026227,
Mn,Manganese,2021,Ukraine,140000000,1492000000,9.383378016,88.04778299,2619.026227,
Mn,Manganese,2022,Australia,270000000,1718000000,15.71594878,246.991046,2231.037254,
Mn,Manganese,2022,Brazil,270000000,1718000000,15.71594878,246.991046,2231.037254,
Mn,Manganese,2022,China,280000000,1718000000,16.29802095,265.625487,2231.037254,
Mn,Manganese,2022,Gabon,61000000,1718000000,3.550640279,12.60704639,2231.037254,
Mn,Manganese,2022,Ghana,13000000,1718000000,0.75669383,0.572585552,2231.037254,
Mn,Manganese,2022,India,34000000,1718000000,1.979045402,3.916620702,2231.037254,
