element,element name,year,country,tons,total_production,market_share,HHI_contribution,HHI,info
Au,Gold,2022,India,1.2,3162.462,0.03794512,0.001439832,518.6431185,
Au,Gold,2022,Indonesia,105.46,3162.462,3.334743627,11.12051506,518.6431185,
Au,Gold,2022,Iran,7,3162.462,0.221346533,0.048994288,518.6431185,
Au,Gold,2022,Japan,7.5,3162.462,0.237157,0.056243443,518.6431185,
Au,Gold,2022,Kazakhstan,115,3162.462,3.636407331,13.22345828,518.6431185,
Au,Gold,2022,Kenya,0.565,3162.462,0.017865827,0.000319188,518.6431185,
Au,Gold,2022,"Korea, North",1,3162.462,0.031620933,0.000999883,518.6431185,
Au,Gold,2022,Korea,0.128,3162.462,0.004047479,1.63821E-05,518.6431185,
Au,Gold,2022,Kyrgyzstan,25.337,3162.462,0.801179587,0.641888731,518.6431185,
Au,Gold,2022,Laos,9.9,3162.462,0.31304724,0.097998574,518.6431185,
Au,Gold,2022,Liberia,11.7,3162.462,0.36996492,0.136874042,518.6431185,
Au,Gold,2022,Madagascar,1.5,3162.462,0.0474314,0.002249738,518.6431185,
Au,Gold,2022,Malaysia,1.8,3162.462,0.05691768,0.003239622,518.6431185,
Au,Gold,2022,Mali,64,3162.462,2.023739732,4.095522502,518.6431185,
Au,Gold,2022,Mauritania,19.3,3162.462,0.610284013,0.372446576,518.6431185,
Au,Gold,2022,Mexico,120,3162.462,3.794511997,14.3983213,518.6431185,
Au,Gold,2022,Mongolia,19,3162.462,0.600797733,0.360957916,518.6431185,
Au,Gold,2022,Morocco,0.14,3162.462,0.004426931,1.95977E-05,518.6431185,
Au,Gold,2022,Mozambique,1.264,3162.462,0.03996886,0.00159751,518.6431185,
Au,Gold,2022,Namibia,6.812,3162.462,0.215401798,0.046397934,518.6431185,
Au,Gold,2022,New Zealand,5.8,3162.462,0.183401413,0.033636078,518.6431185,
Au,Gold,2022,Nicaragua,11,3162.462,0.347830266,0.120985894,518.6431185,
Au,Gold,2022,Niger,2,3162.462,0.063241867,0.003999534,518.6431185,
Au,Gold,2022,Nigeria,0.35,3162.462,0.011067327,0.000122486,518.6431185,
Au,Gold,2022,Panama,4.4,3162.462,0.139132107,0.019357743,518.6431185,
Au,Gold,2022,Papua New Guinea,45,3162.462,1.422941999,2.024763932,518.6431185,
Au,Gold,2022,Peru,96.74,3162.462,3.059009088,9.357536603,518.6431185,
Au,Gold,2022,Philippines,29.036,3162.462,0.91814542,0.842991012,518.6431185,
Au,Gold,2022,Poland,0.8,3162.462,0.025296747,0.000639925,518.6431185,
Au,Gold,2022,Russia,310,3162.462,9.802489326,96.08879699,518.6431185,
Au,Gold,2022,Rwanda,2.9,3162.462,0.091700707,0.00840902,518.6431185,
Au,Gold,2022,Senegal,15.8,3162.462,0.499610746,0.249610898,518.6431185,
Au,Gold,2022,Serbia,7.29,3162.462,0.230516604,0.053137905,518.6431185,
Au,Gold,2022,Sierra Leone,0.06,3162.462,0.001897256,3.59958E-06,518.6431185,
Au,Gold,2022,Slovakia,0.399,3162.462,0.012616752,0.000159182,518.6431185,
Au,Gold,2022,Solomon Islands,0.546,3162.462,0.01726503,0.000298081,518.6431185,
Au,Gold,2022,South Africa,88.883,3162.462,2.810563415,7.899266712,518.6431185,
Au,Gold,2022,Spain,1.4,3162.462,0.044269307,0.001959772,518.6431185,
Au,Gold,2022,Sudan,41.8,3162.462,1.321755012,1.747036313,518.6431185,
Au,Gold,2022,Suriname,18,3162.462,0.5691768,0.323962229,518.6431185,
Au,Gold,2022,Sweden,8.8,3162.462,0.278264213,0.077430972,518.6431185,
Au,Gold,2022,Tajikistan,11.907,3162.462,0.376510453,0.141760121,518.6431185,
Au,Gold,2022,Tanzania,56.943,3162.462,1.800590806,3.242127249,518.6431185,
Au,Gold,2022,Togo,20,3162.462,0.632418666,0.399953369,518.6431185,
Au,Gold,2022,Turkey,39,3162.462,1.233216399,1.520822687,518.6431185,
Au,Gold,2022,Uganda,3.2,3162.462,0.101186987,0.010238806,518.6431185,
Au,Gold,2022,United Kingdom,0.05,3162.462,0.001581047,2.49971E-06,518.6431185,
Au,Gold,2022,United States,173,3162.462,5.470421463,29.92551098,518.6431185,
Au,Gold,2022,Uzbekistan,104,3162.462,3.288577064,10.81473911,518.6431185,
Au,Gold,2022,Venezuela,0.48,3162.462,0.015178048,0.000230373,518.6431185,
Au,Gold,2022,Vietnam,0.6,3162.462,0.01897256,0.000359958,518.6431185,
Au,Gold,2022,Zambia,3.409,3162.462,0.107795762,0.011619926,518.6431185,
Au,Gold,2022,Zimbabwe,37.355,3162.462,1.181199964,1.395233355,518.6431185,
Au,Gold,2023,United States,170,3040,5.592105263,31.27164127,1062.586565,
Au,Gold,2023,Australia,310,3040,10.19736842,103.9863227,1062.586565,
Au,Gold,2023,Brazil,60,3040,1.973684211,3.895429363,1062.586565,
Au,Gold,2023,Burkina Faso,60,3040,1.973684211,3.895429363,1062.586565,
Au,Gold,2023,Canada,200,3040,6.578947368,43.28254848,1062.586565,
Au,Gold,2023,China,370,3040,12.17105263,148.1345222,1062.586565,
Au,Gold,2023,Ghana,90,3040,2.960526316,8.764716066,1062.586565,
Au,Gold,2023,Indonesia,110,3040,3.618421053,13.09297091,1062.586565,
Au,Gold,2023,Kazakhstan,130,3040,4.276315789,18.28687673,1062.586565,
Au,Gold,2023,Mali,60,3040,1.973684211,3.895429363,1062.586565,
Au,Gold,2023,Mexico,120,3040,3.947368421,15.58171745,1062.586565,
Au,Gold,2023,Peru,90,3040,2.960526316,8.764716066,1062.586565,
Au,Gold,2023,Russia,310,3040,10.19736842,103.9863227,1062.586565,
Au,Gold,2023,South Africa,100,3040,3.289473684,10.82063712,1062.586565,
Au,Gold,2023,Tanzania,60,3040,1.973684211,3.895429363,1062.586565,
Au,Gold,2023,Uzbekistan,100,3040,3.289473684,10.82063712,1062.586565,
Au,Gold,2023,Other Countries,700,3040,23.02631579,530.2112188,1062.586565,
B,Boron,2016,Argentina,148000,9573000,1.546014833,2.390161865,7490.522093,
B,Boron,2016,Bolivia,200000,9573000,2.089209234,4.364795225,7490.522093,
B,Boron,2016,Chile,663000,9573000,6.925728612,47.9657168,7490.522093,
B,Boron,2016,China,49000,9573000,0.511856262,0.261996833,7490.522093,
B,Boron,2016,Germany,147000,9573000,1.535568787,2.3579715,7490.522093,
B,Boron,2016,Peru,34000,9573000,0.35516557,0.126142582,7490.522093,
B,Boron,2016,Russia,79000,9573000,0.825237648,0.681017175,7490.522093,
B,Boron,2016,Turkey,8253000,9573000,86.21121905,7432.374291,7490.522093,
B,Boron,2017,Argentina,130000,11014000,1.180315962,1.393145769,7442.192447,
B,Boron,2017,Bolivia,223000,11014000,2.024695842,4.099393251,7442.192447,
B,Boron,2017,Chile,719000,11014000,6.528055202,42.61550473,7442.192447,
B,Boron,2017,China,255000,11014000,2.315235155,5.360313824,7442.192447,
B,Boron,2017,Germany,141000,11014000,1.280188851,1.638883493,7442.192447,
B,Boron,2017,Iran,1000,11014000,0.009079354,8.24347E-05,7442.192447,
B,Boron,2017,Russia,79000,11014000,0.71726893,0.514474719,7442.192447,
B,Boron,2017,Turkey,9466000,11014000,85.9451607,7386.570649,7442.192447,
B,Boron,2018,Argentina,71000,13842000,0.512931657,0.263098885,8264.641821,
B,Boron,2018,Bolivia,232000,13842000,1.676058373,2.80917167,8264.641821,
B,Boron,2018,Chile,504000,13842000,3.641092328,13.25755334,8264.641821,
B,Boron,2018,China,168000,13842000,1.213697443,1.473061482,8264.641821,
B,Boron,2018,Germany,121000,13842000,0.874151134,0.764140205,8264.641821,
B,Boron,2018,Iran,1000,13842000,0.00722439,5.21918E-05,8264.641821,
B,Boron,2018,Peru,101000,13842000,0.729663343,0.532408595,8264.641821,
B,Boron,2018,Russia,75000,13842000,0.541829215,0.293578899,8264.641821,
B,Boron,2018,Turkey,12569000,13842000,90.80335212,8245.248756,8264.641821,
B,Boron,2019,Argentina,71000,15935000,0.445560088,0.198523792,8325.130184,
B,Boron,2019,Bolivia,205000,15935000,1.28647631,1.655021296,8325.130184,
B,Boron,2019,Chile,439000,15935000,2.754941952,7.589705157,8325.130184,
B,Boron,2019,China,383000,15935000,2.403514277,5.776880879,8325.130184,
B,Boron,2019,Germany,120000,15935000,0.753059303,0.567098314,8325.130184,
B,Boron,2019,Iran,1000,15935000,0.006275494,3.93818E-05,8325.130184,
B,Boron,2019,Peru,111000,15935000,0.696579856,0.485223495,8325.130184,
B,Boron,2019,Russia,80000,15935000,0.502039536,0.252043695,8325.130184,
B,Boron,2019,Turkey,14525000,15935000,91.15155318,8308.605648,8325.130184,
B,Boron,2020,Argentina,71000,12307000,0.576907451,0.332822207,7871.794311,
B,Boron,2020,Bolivia,205000,12307000,1.665718697,2.774618776,7871.794311,
B,Boron,2020,Chile,440000,12307000,3.575201105,12.78206294,7871.794311,
B,Boron,2020,China,380000,12307000,3.087673682,9.533728764,7871.794311,
B,Boron,2020,Germany,120000,12307000,0.975054847,0.950731954,7871.794311,
B,Boron,2020,Iran,1000,12307000,0.008125457,6.60231E-05,7871.794311,
B,Boron,2020,Peru,110000,12307000,0.893800276,0.798878934,7871.794311,
B,Boron,2020,Russia,80000,12307000,0.650036565,0.422547535,7871.794311,
B,Boron,2020,Turkey,10900000,12307000,88.56748192,7844.198854,7871.794311,
B,Boron,2021,Argentina,71000,2911000,2.43902439,5.948839976,3772.564082,
B,Boron,2021,Bolivia,210000,2911000,7.214015802,52.04202399,3772.564082,
B,Boron,2021,Chile,300000,2911000,10.30573686,106.2082122,3772.564082,
B,Boron,2021,China,380000,2911000,13.05393336,170.4051761,3772.564082,
B,Boron,2021,Germany,120000,2911000,4.122294744,16.99331396,3772.564082,
B,Boron,2021,Peru,50000,2911000,1.71762281,2.950228118,3772.564082,
B,Boron,2021,Russia,80000,2911000,2.748196496,7.552583981,3772.564082,
B,Boron,2021,Turkey,1700000,2911000,58.39917554,3410.463704,3772.564082,
B,Boron,2022,Argentina,130000,3020000,4.304635762,18.52988904,3507.960177,
B,Boron,2022,Bolivia,200000,3020000,6.622516556,43.85772554,3507.960177,
B,Boron,2022,Chile,300000,3020000,9.933774834,98.67988246,3507.960177,
B,Boron,2022,China,300000,3020000,9.933774834,98.67988246,3507.960177,
B,Boron,2022,Germany,60000,3020000,1.986754967,3.947195298,3507.960177,
B,Boron,2022,Peru,250000,3020000,8.278145695,68.52769615,3507.960177,
B,Boron,2022,Russia,80000,3020000,2.649006623,7.017236086,3507.960177,
B,Boron,2022,Turkey,1700000,3020000,56.29139073,3168.72067,3507.960177,
B,Boron,2023,Argentina,130000,3400000,3.823529412,14.61937716,4416.435986,
B,Boron,2023,Bolivia,170000,3400000,5,25,4416.435986,
B,Boron,2023,Chile,360000,3400000,10.58823529,112.1107266,4416.435986,
B,Boron,2023,China,200000,3400000,5.882352941,34.60207612,4416.435986,
B,Boron,2023,Germany,60000,3400000,1.764705882,3.114186851,4416.435986,
B,Boron,2023,Peru,200000,3400000,5.882352941,34.60207612,4416.435986,
B,Boron,2023,Russia,80000,3400000,2.352941176,5.53633218,4416.435986,
B,Boron,2023,Turkey,2200000,3400000,64.70588235,4186.851211,4416.435986,
Be,Beryllium,2016,United States,190,216,87.96296296,7737.482853,7828.789438,
Be,Beryllium,2016,China,20,216,9.259259259,85.73388203,7828.789438,
Be,Beryllium,2016,Madagascar ,5,216,2.314814815,5.358367627,7828.789438,
Be,Beryllium,2016,Other Countries,1,216,0.462962963,0.214334705,7828.789438,
Be,Beryllium,2017,United States,170,229,74.23580786,5510.955169,5996.262466,
Be,Beryllium,2017,Brazil,3,229,1.310043668,1.716214412,5996.262466,
Be,Beryllium,2017,China,50,229,21.83406114,476.7262257,5996.262466,
Be,Beryllium,2017,Madagascar ,6,229,2.620087336,6.86485765,5996.262466,
Be,Beryllium,2018,United States,170,234,72.64957265,5277.960406,5745.854336,
Be,Beryllium,2018,Brazil,3,234,1.282051282,1.64365549,5745.854336,
Be,Beryllium,2018,China,50,234,21.36752137,456.5709694,5745.854336,
Be,Beryllium,2018,Madagascar ,6,234,2.564102564,6.574621959,5745.854336,
Be,Beryllium,2018,Nigeria,4,234,1.709401709,2.922054204,5745.854336,
Be,Beryllium,2018,Rwanda,1,234,0.427350427,0.182628388,5745.854336,
Be,Beryllium,2019,United States,170,261,65.13409962,4242.450933,4996.550256,
Be,Beryllium,2019,Brazil,3,261,1.149425287,1.321178491,4996.550256,
Be,Beryllium,2019,China,70,261,26.81992337,719.3082897,4996.550256,
Be,Beryllium,2019,Madagascar ,1,261,0.383141762,0.14679761,4996.550256,
Be,Beryllium,2019,Mozambique,15,261,5.747126437,33.02946228,4996.550256,
Be,Beryllium,2019,Nigeria,1,261,0.383141762,0.14679761,4996.550256,
Be,Beryllium,2019,Rwanda,1,261,0.383141762,0.14679761,4996.550256,
Be,Beryllium,2020,United States,150,242,61.98347107,3841.950686,4719.28147,
Be,Beryllium,2020,Brazil,3,242,1.239669421,1.536780275,4719.28147,
Be,Beryllium,2020,China,70,242,28.92561983,836.6914828,4719.28147,
Be,Beryllium,2020,Madagascar ,1,242,0.41322314,0.170753364,4719.28147,
Be,Beryllium,2020,Mozambique,15,242,6.198347107,38.41950686,4719.28147,
Be,Beryllium,2020,Nigeria,1,242,0.41322314,0.170753364,4719.28147,
Be,Beryllium,2020,Rwanda,1,242,0.41322314,0.170753364,4719.28147,
Be,Beryllium,2020,Uganda,1,242,0.41322314,0.170753364,4719.28147,
Be,Beryllium,2021,United States,170,256,66.40625,4409.790039,5168.151855,
Be,Beryllium,2021,Brazil,3,256,1.171875,1.373291016,5168.151855,
Be,Beryllium,2021,China,70,256,27.34375,747.6806641,5168.151855,
Be,Beryllium,2021,Madagascar ,1,256,0.390625,0.152587891,5168.151855,
Be,Beryllium,2021,Mozambique,3,256,1.171875,1.373291016,5168.151855,
Be,Beryllium,2021,Nigeria,1,256,0.390625,0.152587891,5168.151855,
Be,Beryllium,2021,Rwanda,1,256,0.390625,0.152587891,5168.151855,
Be,Beryllium,2021,Uganda,7,256,2.734375,7.476806641,5168.151855,
Be,Beryllium,2022,United States,180,276,65.2173913,4253.308129,4926.748582,
Be,Beryllium,2022,Brazil,3,276,1.086956522,1.18147448,4926.748582,
Be,Beryllium,2022,China,70,276,25.36231884,643.247217,4926.748582,
Be,Beryllium,2022,Madagascar ,1,276,0.362318841,0.131274942,4926.748582,
Be,Beryllium,2022,Mozambique,13,276,4.710144928,22.18546524,4926.748582,
Be,Beryllium,2022,Nigeria,1,276,0.362318841,0.131274942,4926.748582,
Be,Beryllium,2022,Rwanda,1,276,0.362318841,0.131274942,4926.748582,
Be,Beryllium,2022,Uganda,7,276,2.536231884,6.43247217,4926.748582,
Be,Beryllium,2023,United States,190,331,57.40181269,3294.9681,3993.665629,
Be,Beryllium,2023,Brazil,40,331,12.08459215,146.0373673,3993.665629,
Be,Beryllium,2023,China,74,331,22.35649547,499.8128896,3993.665629,
Be,Beryllium,2023,Madagascar ,1,331,0.302114804,0.091273355,3993.665629,
Be,Beryllium,2023,Mozambique,24,331,7.250755287,52.57345223,3993.665629,
Be,Beryllium,2023,Rwanda,1,331,0.302114804,0.091273355,3993.665629,
Be,Beryllium,2023,Uganda,1,331,0.302114804,0.091273355,3993.665629,
Bi,Bismuth,2016,Bolivia,8,19681,0.040648341,0.001652288,6448.969932,
Bi,Bismuth,2016,Bulgaria,45,19681,0.228646918,0.052279413,6448.969932,
Bi,Bismuth,2016,Canada,35,19681,0.177836492,0.031625818,6448.969932,
Bi,Bismuth,2016,China,15643,19681,79.48274986,6317.507525,6448.969932,
Bi,Bismuth,2016,Japan,428,19681,2.174686246,4.729260267,6448.969932,
Bi,Bismuth,2016,Kazakhstan,270,19681,1.37188151,1.882058878,6448.969932,
Bi,Bismuth,2016,"Korea, Republic of",700,19681,3.556729841,12.65032716,6448.969932,
Bi,Bismuth,2016,Laos,2013,19681,10.22813881,104.6148236,6448.969932,
Bi,Bismuth,2016,Mexico,539,19681,2.738681978,7.500378974,6448.969932,
Bi,Bismuth,2017,Bolivia,8,19849,0.040304297,0.001624436,5796.54453,
Bi,Bismuth,2017,Bulgaria,47,19849,0.236787747,0.056068437,5796.54453,
Bi,Bismuth,2017,Canada,30,19849,0.151141115,0.022843637,5796.54453,
Bi,Bismuth,2017,China,14813,19849,74.62844476,5569.404767,5796.54453,
Bi,Bismuth,2017,Japan,525,19849,2.64496952,6.995863761,5796.54453,
Bi,Bismuth,2017,Kazakhstan,270,19849,1.360270039,1.850334578,5796.54453,
Bi,Bismuth,2017,"Korea, Republic of",900,19849,4.534233463,20.55927309,5796.54453,
Bi,Bismuth,2017,Laos,2743,19849,13.81933599,190.9740471,5796.54453,
Bi,Bismuth,2017,Mexico,513,19849,2.584513074,6.679707828,5796.54453,
Bi,Bismuth,2018,Bolivia,39,20390,0.191270231,0.036584301,6052.54309,
Bi,Bismuth,2018,Bulgaria,47,20390,0.23050515,0.053132624,6052.54309,
Bi,Bismuth,2018,Canada,27,20390,0.132417852,0.017534487,6052.54309,
Bi,Bismuth,2018,China,15537,20390,76.19911721,5806.305464,6052.54309,
Bi,Bismuth,2018,Japan,571,20390,2.800392349,7.842197309,6052.54309,
Bi,Bismuth,2018,Kazakhstan,280,20390,1.373222168,1.885739122,6052.54309,
Bi,Bismuth,2018,"Korea, Republic of",880,20390,4.315841099,18.62648439,6052.54309,
Bi,Bismuth,2018,Laos,3009,20390,14.75723394,217.7759535,6052.54309,
Bi,Bismuth,2019,Bulgaria,47,18309,0.256704353,0.065897125,7191.576464,
Bi,Bismuth,2019,Canada,20,18309,0.109235895,0.011932481,7191.576464,
Bi,Bismuth,2019,China,15450,18309,84.38472882,7120.782458,7191.576464,
Bi,Bismuth,2019,Japan,570,18309,3.113223005,9.692157479,7191.576464,
Bi,Bismuth,2019,Kazakhstan,230,18309,1.256212792,1.578070578,7191.576464,
Bi,Bismuth,2019,"Korea, Republic of",930,18309,5.079469114,25.80100648,7191.576464,
Bi,Bismuth,2019,Laos,1062,18309,5.80042602,33.64494201,7191.576464,
Bi,Bismuth,2020,Bolivia,55,18373,0.29935231,0.089611806,7183.880721,
Bi,Bismuth,2020,Bulgaria,50,18373,0.272138464,0.074059344,7183.880721,
Bi,Bismuth,2020,Canada,35,18373,0.190496925,0.036289078,7183.880721,
Bi,Bismuth,2020,China,15500,18373,84.36292386,7117.102921,7183.880721,
Bi,Bismuth,2020,Japan,570,18373,3.10237849,9.624752296,7183.880721,
Bi,Bismuth,2020,Kazakhstan,230,18373,1.251836935,1.567095711,7183.880721,
Bi,Bismuth,2020,"Korea, Republic of",940,18373,5.116203124,26.17553441,7183.880721,
Bi,Bismuth,2020,Laos,993,18373,5.404669896,29.21045669,7183.880721,
Bi,Bismuth,2021,Bolivia,64,19881,0.321915397,0.103629523,6617.743994,
Bi,Bismuth,2021,Bulgaria,50,19881,0.251496404,0.063250441,6617.743994,
Bi,Bismuth,2021,China,16000,19881,80.47884915,6476.845161,6617.743994,
Bi,Bismuth,2021,Japan,500,19881,2.514964036,6.325044102,6617.743994,
Bi,Bismuth,2021,Kazakhstan,200,19881,1.005985614,1.012007056,6617.743994,
Bi,Bismuth,2021,"Korea, Republic of",1000,19881,5.029928072,25.30017641,6617.743994,
Bi,Bismuth,2021,Laos,2067,19881,10.39686132,108.0947254,6617.743994,
Bi,Bismuth,2022,Bulgaria,50,18978,0.263462957,0.06941273,6800.799492,
Bi,Bismuth,2022,China,15500,18978,81.6735167,6670.563331,6800.799492,
Bi,Bismuth,2022,Japan,490,18978,2.58193698,6.666398567,6800.799492,
Bi,Bismuth,2022,Kazakhstan,190,18978,1.001159237,1.002319818,6800.799492,
Bi,Bismuth,2022,"Korea, Republic of",810,18978,4.268099905,18.2166768,6800.799492,
Bi,Bismuth,2022,Laos,1938,18978,10.21182422,104.2813538,6800.799492,
Bi,Bismuth,2023,Bolivia,40,19600,0.204081633,0.041649313,6794.101416,
Bi,Bismuth,2023,Bulgaria,50,19600,0.255102041,0.065077051,6794.101416,
Bi,Bismuth,2023,China,16000,19600,81.63265306,6663.890046,6794.101416,
Bi,Bismuth,2023,Japan,500,19600,2.551020408,6.507705123,6794.101416,
Bi,Bismuth,2023,Kazakhstan,160,19600,0.816326531,0.666389005,6794.101416,
Bi,Bismuth,2023,"Korea, Republic of",850,19600,4.336734694,18.80726781,6794.101416,
Bi,Bismuth,2023,Laos,2000,19600,10.20408163,104.123282,6794.101416,
Br,Bromine,2016,China,77000,347481,22.15948498,491.0427745,3239.045102,
Br,Bromine,2016,India,2439,347481,0.701908881,0.492676078,3239.045102,
Br,Bromine,2016,Israel,161986,347481,46.61722511,2173.165677,3239.045102,
Br,Bromine,2016,Japan,20000,347481,5.755710384,33.12820203,3239.045102,
Br,Bromine,2016,Jordan,80690,347481,23.22141354,539.234047,3239.045102,
Br,Bromine,2016,Turkmenistan,500,347481,0.14389276,0.020705126,3239.045102,
Br,Bromine,2016,Ukraine,4866,347481,1.400364336,1.961020275,3239.045102,
Br,Bromine,2017,China,76000,368017,20.65121992,426.472884,3381.264868,
Br,Bromine,2017,India,2717,368017,0.738281112,0.545059,3381.264868,
Br,Bromine,2017,Israel,180000,368017,48.91078401,2392.264793,3381.264868,
Br,Bromine,2017,Japan,20000,368017,5.434531557,29.53413324,3381.264868,
Br,Bromine,2017,Jordan,84800,368017,23.0424138,530.9528338,3381.264868,
Br,Bromine,2017,Ukraine,4500,368017,1.2227696,1.495165495,3381.264868,
Br,Bromine,2018,China,68300,360186,18.96242497,359.5735607,3359.53138,
Br,Bromine,2018,India,2266,360186,0.629119399,0.395791219,3359.53138,
Br,Bromine,2018,Israe+D402l,175000,360186,48.58600834,2360.600206,3359.53138,
Br,Bromine,2018,Japan,20000,360186,5.552686667,30.83232923,3359.53138,
Br,Bromine,2018,Jordan,88620,360186,24.60395462,605.3545831,3359.53138,
Br,Bromine,2018,Ukraine,6000,360186,1.665806,2.77490963,3359.53138,
Br,Bromine,2019,China,69600,392613,17.7273804,314.2600158,3270.273023,
Br,Bromine,2019,India,2813,392613,0.716481624,0.513345918,3270.273023,
Br,Bromine,2019,Israel,180000,392613,45.84667344,2101.917466,3270.273023,
Br,Bromine,2019,Japan,20000,392613,5.094074827,25.94959834,3270.273023,
Br,Bromine,2019,Jordan,112700,392613,28.70511165,823.9834348,3270.273023,
Br,Bromine,2019,Ukraine,7500,392613,1.91027806,3.649162267,3270.273023,
Br,Bromine,2020,China,70000,387039,18.08603267,327.1045779,3205.877898,
Br,Bromine,2020,India,2779,387039,0.718015497,0.515546254,3205.877898,
Br,Bromine,2020,Israel,173000,387039,44.69833789,1997.94141,3205.877898,
Br,Bromine,2020,Japan,20000,387039,5.167437907,26.70241452,3205.877898,
Br,Bromine,2020,Jordan,112760,387039,29.13401492,848.7908253,3205.877898,
Br,Bromine,2020,Ukraine,8500,387039,2.19616111,4.823123623,3205.877898,
Br,Bromine,2021,China,70000,399473,17.52308667,307.0585663,3242.213027,
Br,Bromine,2021,India,3513,399473,0.879408621,0.773359522,3242.213027,
Br,Bromine,2021,Israel,182000,399473,45.56002533,2075.715908,3242.213027,
Br,Bromine,2021,Japan,18000,399473,4.505936571,20.30346439,3242.213027,
Br,Bromine,2021,Jordan,115160,399473,28.82798086,831.0524807,3242.213027,
Br,Bromine,2021,Ukraine,10800,399473,2.703561943,7.309247179,3242.213027,
Br,Bromine,2022,China,73000,400300,18.23632276,332.5634677,3168.176578,
Br,Bromine,2022,India,3500,400300,0.874344242,0.764477853,3168.176578,
Br,Bromine,2022,Israel,178000,400300,44.46665001,1977.282963,3168.176578,
Br,Bromine,2022,Japan,20000,400300,4.99625281,24.96254215,3168.176578,
Br,Bromine,2022,Jordan,115000,400300,28.72845366,825.3240497,3168.176578,
